LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
JPN,GDP,TOT,USD_CAP,A,2017,40884.61637,
JPN,GDP,TOT,USD_CAP,A,2018,41363.67024,
JPN,GDP,TOT,USD_CAP,A,2019,43278.53872,E
KOR,GDP,TOT,USD_CAP,A,1970,604.338959,
KOR,GDP,TOT,USD_CAP,A,1971,688.16339,
KOR,GDP,TOT,USD_CAP,A,1972,755.332378,
KOR,GDP,TOT,USD_CAP,A,1973,899.397992,
KOR,GDP,TOT,USD_CAP,A,1974,1055.579219,
KOR,GDP,TOT,USD_CAP,A,1975,1223.863621,
KOR,GDP,TOT,USD_CAP,A,1976,1438.094692,
KOR,GDP,TOT,USD_CAP,A,1977,1689.48509,
KOR,GDP,TOT,USD_CAP,A,1978,1973.979362,
KOR,GDP,TOT,USD_CAP,A,1979,2288.195406,
KOR,GDP,TOT,USD_CAP,A,1980,2416.261522,
KOR,GDP,TOT,USD_CAP,A,1981,2792.568737,
KOR,GDP,TOT,USD_CAP,A,1982,3162.565006,
KOR,GDP,TOT,USD_CAP,A,1983,3670.551092,
KOR,GDP,TOT,USD_CAP,A,1984,4152.642027,
KOR,GDP,TOT,USD_CAP,A,1985,4574.122763,
KOR,GDP,TOT,USD_CAP,A,1986,5143.926232,
KOR,GDP,TOT,USD_CAP,A,1987,5876.956002,
KOR,GDP,TOT,USD_CAP,A,1988,6748.422451,
KOR,GDP,TOT,USD_CAP,A,1989,7436.692266,
KOR,GDP,TOT,USD_CAP,A,1990,8392.466413,
KOR,GDP,TOT,USD_CAP,A,1991,9486.756827,
KOR,GDP,TOT,USD_CAP,A,1992,10201.25453,
KOR,GDP,TOT,USD_CAP,A,1993,11054.1688,
KOR,GDP,TOT,USD_CAP,A,1994,12219.58686,
KOR,GDP,TOT,USD_CAP,A,1995,13549.11705,
KOR,GDP,TOT,USD_CAP,A,1996,14724.17594,
KOR,GDP,TOT,USD_CAP,A,1997,15744.63737,
KOR,GDP,TOT,USD_CAP,A,1998,14976.26111,
KOR,GDP,TOT,USD_CAP,A,1999,16807.01302,
KOR,GDP,TOT,USD_CAP,A,2000,18551.30491,
KOR,GDP,TOT,USD_CAP,A,2001,19693.51143,
KOR,GDP,TOT,USD_CAP,A,2002,21396.71919,
KOR,GDP,TOT,USD_CAP,A,2003,22074.16639,
KOR,GDP,TOT,USD_CAP,A,2004,23785.04929,
KOR,GDP,TOT,USD_CAP,A,2005,25186.6381,
KOR,GDP,TOT,USD_CAP,A,2006,26878.15414,
KOR,GDP,TOT,USD_CAP,A,2007,29059.54961,
KOR,GDP,TOT,USD_CAP,A,2008,29945.89922,
KOR,GDP,TOT,USD_CAP,A,2009,29644.33496,
KOR,GDP,TOT,USD_CAP,A,2010,31740.53129,
KOR,GDP,TOT,USD_CAP,A,2011,32546.51773,
KOR,GDP,TOT,USD_CAP,A,2012,33557.03045,
KOR,GDP,TOT,USD_CAP,A,2013,34244.23949,
KOR,GDP,TOT,USD_CAP,A,2014,35324.2603,
KOR,GDP,TOT,USD_CAP,A,2015,37907.46094,
KOR,GDP,TOT,USD_CAP,A,2016,39566.86443,
KOR,GDP,TOT,USD_CAP,A,2017,41000.99584,
KOR,GDP,TOT,USD_CAP,A,2018,42240.27139,
KOR,GDP,TOT,USD_CAP,A,2019,43143.10131,P
LUX,GDP,TOT,USD_CAP,A,1970,5430.057281,E
LUX,GDP,TOT,USD_CAP,A,1971,5802.746598,E
LUX,GDP,TOT,USD_CAP,A,1972,6374.816782,E
LUX,GDP,TOT,USD_CAP,A,1973,7202.067745,E
LUX,GDP,TOT,USD_CAP,A,1974,8074.869373,E
LUX,GDP,TOT,USD_CAP,A,1975,8153.485424,E
LUX,GDP,TOT,USD_CAP,A,1976,8776.208487,E
LUX,GDP,TOT,USD_CAP,A,1977,9449.499356,E
LUX,GDP,TOT,USD_CAP,A,1978,10508.86862,E
LUX,GDP,TOT,USD_CAP,A,1979,11618.81586,E
LUX,GDP,TOT,USD_CAP,A,1980,12725.79384,E
LUX,GDP,TOT,USD_CAP,A,1981,13815.27185,E
LUX,GDP,TOT,USD_CAP,A,1982,14826.64247,E
LUX,GDP,TOT,USD_CAP,A,1983,15863.5672,E
LUX,GDP,TOT,USD_CAP,A,1984,17438.45221,E
LUX,GDP,TOT,USD_CAP,A,1985,18461.8947,E
LUX,GDP,TOT,USD_CAP,A,1986,20618.42995,E
LUX,GDP,TOT,USD_CAP,A,1987,21820.79663,E
LUX,GDP,TOT,USD_CAP,A,1988,24292.70827,E
LUX,GDP,TOT,USD_CAP,A,1989,27446.985,E
LUX,GDP,TOT,USD_CAP,A,1990,29651.57344,E
LUX,GDP,TOT,USD_CAP,A,1991,32856.75312,E
LUX,GDP,TOT,USD_CAP,A,1992,33754.87581,E
LUX,GDP,TOT,USD_CAP,A,1993,35499.5225,E
LUX,GDP,TOT,USD_CAP,A,1994,37102.25839,E
LUX,GDP,TOT,USD_CAP,A,1995,39538.57217,
LUX,GDP,TOT,USD_CAP,A,1996,41298.93526,
LUX,GDP,TOT,USD_CAP,A,1997,42795.35702,
LUX,GDP,TOT,USD_CAP,A,1998,44344.71005,
LUX,GDP,TOT,USD_CAP,A,1999,50526.65319,
LUX,GDP,TOT,USD_CAP,A,2000,55276.44173,
LUX,GDP,TOT,USD_CAP,A,2001,55852.7417,
LUX,GDP,TOT,USD_CAP,A,2002,58709.01536,
LUX,GDP,TOT,USD_CAP,A,2003,59956.32654,
LUX,GDP,TOT,USD_CAP,A,2004,63993.59756,
LUX,GDP,TOT,USD_CAP,A,2005,68140.65238,
LUX,GDP,TOT,USD_CAP,A,2006,77890.77556,
LUX,GDP,TOT,USD_CAP,A,2007,83852.11675,
LUX,GDP,TOT,USD_CAP,A,2008,86591.98546,
LUX,GDP,TOT,USD_CAP,A,2009,82268.59759,
LUX,GDP,TOT,USD_CAP,A,2010,85578.88461,
LUX,GDP,TOT,USD_CAP,A,2011,91814.03661,
LUX,GDP,TOT,USD_CAP,A,2012,91526.72071,
LUX,GDP,TOT,USD_CAP,A,2013,95246.11389,
LUX,GDP,TOT,USD_CAP,A,2014,100933.6045,
LUX,GDP,TOT,USD_CAP,A,2015,103787.9676,
LUX,GDP,TOT,USD_CAP,A,2016,110249.797,
LUX,GDP,TOT,USD_CAP,A,2017,112701.6597,
LUX,GDP,TOT,USD_CAP,A,2018,116622.2363,
LUX,GDP,TOT,USD_CAP,A,2019,120979.7044,
MEX,GDP,TOT,USD_CAP,A,1970,1820.65165,E
MEX,GDP,TOT,USD_CAP,A,1971,1926.685196,E
MEX,GDP,TOT,USD_CAP,A,1972,2109.832647,E
MEX,GDP,TOT,USD_CAP,A,1973,2334.576829,E
MEX,GDP,TOT,USD_CAP,A,1974,2615.179155,E
MEX,GDP,TOT,USD_CAP,A,1975,2925.650435,E
MEX,GDP,TOT,USD_CAP,A,1976,3122.727744,E
MEX,GDP,TOT,USD_CAP,A,1977,3332.287037,E
MEX,GDP,TOT,USD_CAP,A,1978,3752.8871,E
MEX,GDP,TOT,USD_CAP,A,1979,4313.700983,E
MEX,GDP,TOT,USD_CAP,A,1980,4938.419844,E
MEX,GDP,TOT,USD_CAP,A,1981,5745.18271,E
MEX,GDP,TOT,USD_CAP,A,1982,5919.335516,E
MEX,GDP,TOT,USD_CAP,A,1983,5755.285123,E
MEX,GDP,TOT,USD_CAP,A,1984,6043.253952,E
MEX,GDP,TOT,USD_CAP,A,1985,6271.726753,E
MEX,GDP,TOT,USD_CAP,A,1986,6031.917084,E
MEX,GDP,TOT,USD_CAP,A,1987,6169.587392,E
MEX,GDP,TOT,USD_CAP,A,1988,6338.113979,E
MEX,GDP,TOT,USD_CAP,A,1989,6729.24043,E
MEX,GDP,TOT,USD_CAP,A,1990,7193.840279,E
MEX,GDP,TOT,USD_CAP,A,1991,7614.179386,E
MEX,GDP,TOT,USD_CAP,A,1992,7935.803095,E
MEX,GDP,TOT,USD_CAP,A,1993,8277.718286,
MEX,GDP,TOT,USD_CAP,A,1994,8733.591316,
MEX,GDP,TOT,USD_CAP,A,1995,8228.851699,
MEX,GDP,TOT,USD_CAP,A,1996,8817.658837,
MEX,GDP,TOT,USD_CAP,A,1997,9452.916663,
MEX,GDP,TOT,USD_CAP,A,1998,9922.291123,
MEX,GDP,TOT,USD_CAP,A,1999,10216.05314,
MEX,GDP,TOT,USD_CAP,A,2000,10870.4095,
MEX,GDP,TOT,USD_CAP,A,2001,10931.0948,
MEX,GDP,TOT,USD_CAP,A,2002,10999.98034,
MEX,GDP,TOT,USD_CAP,A,2003,11302.73752,
MEX,GDP,TOT,USD_CAP,A,2004,11921.837,
MEX,GDP,TOT,USD_CAP,A,2005,12539.95753,
MEX,GDP,TOT,USD_CAP,A,2006,13720.68823,
MEX,GDP,TOT,USD_CAP,A,2007,14233.02948,
MEX,GDP,TOT,USD_CAP,A,2008,14885.90244,
MEX,GDP,TOT,USD_CAP,A,2009,14532.38652,
MEX,GDP,TOT,USD_CAP,A,2010,15257.67356,
MEX,GDP,TOT,USD_CAP,A,2011,16546.64141,
MEX,GDP,TOT,USD_CAP,A,2012,17220.06914,
MEX,GDP,TOT,USD_CAP,A,2013,17461.79827,
MEX,GDP,TOT,USD_CAP,A,2014,18167.51795,
MEX,GDP,TOT,USD_CAP,A,2015,18438.04408,
MEX,GDP,TOT,USD_CAP,A,2016,19506.64099,
MEX,GDP,TOT,USD_CAP,A,2017,20022.66121,P
MEX,GDP,TOT,USD_CAP,A,2018,20659.86728,E
MEX,GDP,TOT,USD_CAP,A,2019,20703.38878,E
NLD,GDP,TOT,USD_CAP,A,1969,4086.836185,E
NLD,GDP,TOT,USD_CAP,A,1970,4411.292943,E
NLD,GDP,TOT,USD_CAP,A,1971,4776.26246,E
NLD,GDP,TOT,USD_CAP,A,1972,5055.511571,E
NLD,GDP,TOT,USD_CAP,A,1973,5595.660485,E
NLD,GDP,TOT,USD_CAP,A,1974,6309.473612,E
NLD,GDP,TOT,USD_CAP,A,1975,6843.257024,E
NLD,GDP,TOT,USD_CAP,A,1976,7503.459189,E
NLD,GDP,TOT,USD_CAP,A,1977,8074.138681,E
NLD,GDP,TOT,USD_CAP,A,1978,8790.826153,E
NLD,GDP,TOT,USD_CAP,A,1979,9646.907539,E
NLD,GDP,TOT,USD_CAP,A,1980,10772.75879,E
NLD,GDP,TOT,USD_CAP,A,1981,11618.39316,E
NLD,GDP,TOT,USD_CAP,A,1982,12127.80949,E
NLD,GDP,TOT,USD_CAP,A,1983,12813.56428,E
NLD,GDP,TOT,USD_CAP,A,1984,13630.12993,E
NLD,GDP,TOT,USD_CAP,A,1985,14359.26625,E
NLD,GDP,TOT,USD_CAP,A,1986,14975.03978,E
NLD,GDP,TOT,USD_CAP,A,1987,15538.18536,E
NLD,GDP,TOT,USD_CAP,A,1988,16531.62282,E
NLD,GDP,TOT,USD_CAP,A,1989,17835.18765,E
NLD,GDP,TOT,USD_CAP,A,1990,19146.55749,E
NLD,GDP,TOT,USD_CAP,A,1991,20114.0032,E
NLD,GDP,TOT,USD_CAP,A,1992,20766.25231,E
NLD,GDP,TOT,USD_CAP,A,1993,21373.56564,E
NLD,GDP,TOT,USD_CAP,A,1994,22343.39709,E
NLD,GDP,TOT,USD_CAP,A,1995,23403.01394,
NLD,GDP,TOT,USD_CAP,A,1996,24472.4403,
NLD,GDP,TOT,USD_CAP,A,1997,26007.69706,
NLD,GDP,TOT,USD_CAP,A,1998,27708.80681,
NLD,GDP,TOT,USD_CAP,A,1999,29268.68549,
NLD,GDP,TOT,USD_CAP,A,2000,31881.7832,
NLD,GDP,TOT,USD_CAP,A,2001,33194.74225,
NLD,GDP,TOT,USD_CAP,A,2002,34447.05337,
NLD,GDP,TOT,USD_CAP,A,2003,34112.96121,
NLD,GDP,TOT,USD_CAP,A,2004,35776.83056,
NLD,GDP,TOT,USD_CAP,A,2005,37625.25244,
NLD,GDP,TOT,USD_CAP,A,2006,40964.57503,
NLD,GDP,TOT,USD_CAP,A,2007,43892.69768,
NLD,GDP,TOT,USD_CAP,A,2008,46419.04259,
NLD,GDP,TOT,USD_CAP,A,2009,44600.8648,
NLD,GDP,TOT,USD_CAP,A,2010,45075.08525,
NLD,GDP,TOT,USD_CAP,A,2011,46599.22766,
NLD,GDP,TOT,USD_CAP,A,2012,47271.96823,
NLD,GDP,TOT,USD_CAP,A,2013,49242.78671,
NLD,GDP,TOT,USD_CAP,A,2014,49233.23035,
NLD,GDP,TOT,USD_CAP,A,2015,50301.84562,
NLD,GDP,TOT,USD_CAP,A,2016,52284.12262,
NLD,GDP,TOT,USD_CAP,A,2017,55348.89184,
NLD,GDP,TOT,USD_CAP,A,2018,57560.09072,P
NLD,GDP,TOT,USD_CAP,A,2019,59512.48714,P
NZL,GDP,TOT,USD_CAP,A,1970,3920.177402,E
NZL,GDP,TOT,USD_CAP,A,1971,4300.826773,
NZL,GDP,TOT,USD_CAP,A,1972,4712.338082,
NZL,GDP,TOT,USD_CAP,A,1973,5076.028591,
NZL,GDP,TOT,USD_CAP,A,1974,5672.960744,
NZL,GDP,TOT,USD_CAP,A,1975,6286.054307,
NZL,GDP,TOT,USD_CAP,A,1976,6536.147827,
NZL,GDP,TOT,USD_CAP,A,1977,6462.823849,
NZL,GDP,TOT,USD_CAP,A,1978,7239.721316,
NZL,GDP,TOT,USD_CAP,A,1979,7657.703359,
NZL,GDP,TOT,USD_CAP,A,1980,8438.52459,
NZL,GDP,TOT,USD_CAP,A,1981,9432.60129,
NZL,GDP,TOT,USD_CAP,A,1982,10433.14822,
NZL,GDP,TOT,USD_CAP,A,1983,11200.53848,
NZL,GDP,TOT,USD_CAP,A,1984,12285.97033,
NZL,GDP,TOT,USD_CAP,A,1985,12631.06659,
NZL,GDP,TOT,USD_CAP,A,1986,13237.26031,
NZL,GDP,TOT,USD_CAP,A,1987,13369.29464,
NZL,GDP,TOT,USD_CAP,A,1988,13846.01359,
NZL,GDP,TOT,USD_CAP,A,1989,14427.85806,
NZL,GDP,TOT,USD_CAP,A,1990,14674.76406,
NZL,GDP,TOT,USD_CAP,A,1991,14519.46643,B
NZL,GDP,TOT,USD_CAP,A,1992,14864.24213,
NZL,GDP,TOT,USD_CAP,A,1993,15877.3009,
NZL,GDP,TOT,USD_CAP,A,1994,16972.92712,
NZL,GDP,TOT,USD_CAP,A,1995,17823.13088,
NZL,GDP,TOT,USD_CAP,A,1996,18388.37643,
NZL,GDP,TOT,USD_CAP,A,1997,19082.31409,
NZL,GDP,TOT,USD_CAP,A,1998,19306.58425,
NZL,GDP,TOT,USD_CAP,A,1999,20537.59563,
NZL,GDP,TOT,USD_CAP,A,2000,21476.2938,
NZL,GDP,TOT,USD_CAP,A,2001,22390.7103,
NZL,GDP,TOT,USD_CAP,A,2002,23180.06498,
NZL,GDP,TOT,USD_CAP,A,2003,23863.51865,
NZL,GDP,TOT,USD_CAP,A,2004,24996.54252,
NZL,GDP,TOT,USD_CAP,A,2005,25590.12745,
NZL,GDP,TOT,USD_CAP,A,2006,27679.01768,
NZL,GDP,TOT,USD_CAP,A,2007,29307.7873,
NZL,GDP,TOT,USD_CAP,A,2008,29784.42811,
NZL,GDP,TOT,USD_CAP,A,2009,30595.0405,
NZL,GDP,TOT,USD_CAP,A,2010,31175.2293,
NZL,GDP,TOT,USD_CAP,A,2011,32680.38999,
NZL,GDP,TOT,USD_CAP,A,2012,32924.63188,
NZL,GDP,TOT,USD_CAP,A,2013,36100.25209,
NZL,GDP,TOT,USD_CAP,A,2014,37133.66501,
NZL,GDP,TOT,USD_CAP,A,2015,37403.07478,
NZL,GDP,TOT,USD_CAP,A,2016,39906.37422,
NZL,GDP,TOT,USD_CAP,A,2017,41556.3255,
NZL,GDP,TOT,USD_CAP,A,2018,42621.5392,P
NZL,GDP,TOT,USD_CAP,A,2019,43774.48867,E
NOR,GDP,TOT,USD_CAP,A,1970,3357.776422,
NOR,GDP,TOT,USD_CAP,A,1971,3703.274269,
NOR,GDP,TOT,USD_CAP,A,1972,4038.259514,
NOR,GDP,TOT,USD_CAP,A,1973,4421.158155,
NOR,GDP,TOT,USD_CAP,A,1974,4977.892932,
NOR,GDP,TOT,USD_CAP,A,1975,5676.981325,
NOR,GDP,TOT,USD_CAP,A,1976,6308.401757,
NOR,GDP,TOT,USD_CAP,A,1977,6949.804809,
NOR,GDP,TOT,USD_CAP,A,1978,7696.017025,
NOR,GDP,TOT,USD_CAP,A,1979,8669.047277,
NOR,GDP,TOT,USD_CAP,A,1980,9852.136459,
NOR,GDP,TOT,USD_CAP,A,1981,10919.31401,
NOR,GDP,TOT,USD_CAP,A,1982,11578.85837,
NOR,GDP,TOT,USD_CAP,A,1983,12471.00114,
NOR,GDP,TOT,USD_CAP,A,1984,13663.22746,
NOR,GDP,TOT,USD_CAP,A,1985,14831.51067,
NOR,GDP,TOT,USD_CAP,A,1986,15688.91475,
NOR,GDP,TOT,USD_CAP,A,1987,16280.57245,
NOR,GDP,TOT,USD_CAP,A,1988,16723.94741,
NOR,GDP,TOT,USD_CAP,A,1989,17485.25666,
NOR,GDP,TOT,USD_CAP,A,1990,18429.28664,
NOR,GDP,TOT,USD_CAP,A,1991,19543.4646,
NOR,GDP,TOT,USD_CAP,A,1992,20587.39196,
NOR,GDP,TOT,USD_CAP,A,1993,21544.12956,
NOR,GDP,TOT,USD_CAP,A,1994,22983.33096,
NOR,GDP,TOT,USD_CAP,A,1995,24316.99827,
NOR,GDP,TOT,USD_CAP,A,1996,26779.73612,
NOR,GDP,TOT,USD_CAP,A,1997,28600.0346,
NOR,GDP,TOT,USD_CAP,A,1998,28188.81012,
NOR,GDP,TOT,USD_CAP,A,1999,30554.45254,
NOR,GDP,TOT,USD_CAP,A,2000,36950.05521,
NOR,GDP,TOT,USD_CAP,A,2001,37778.38453,
NOR,GDP,TOT,USD_CAP,A,2002,37981.68638,
NOR,GDP,TOT,USD_CAP,A,2003,38550.3304,
NOR,GDP,TOT,USD_CAP,A,2004,42510.53527,
NOR,GDP,TOT,USD_CAP,A,2005,47800.54063,
NOR,GDP,TOT,USD_CAP,A,2006,54091.40767,
NOR,GDP,TOT,USD_CAP,A,2007,55874.24183,
NOR,GDP,TOT,USD_CAP,A,2008,61719.34366,
NOR,GDP,TOT,USD_CAP,A,2009,55414.35907,
NOR,GDP,TOT,USD_CAP,A,2010,57961.36037,
NOR,GDP,TOT,USD_CAP,A,2011,62077.8458,
NOR,GDP,TOT,USD_CAP,A,2012,65349.21616,
NOR,GDP,TOT,USD_CAP,A,2013,66956.28596,
NOR,GDP,TOT,USD_CAP,A,2014,65895.66761,
NOR,GDP,TOT,USD_CAP,A,2015,60368.91004,
NOR,GDP,TOT,USD_CAP,A,2016,58917.28833,
NOR,GDP,TOT,USD_CAP,A,2017,62940.20304,
NOR,GDP,TOT,USD_CAP,A,2018,67639.11207,
NOR,GDP,TOT,USD_CAP,A,2019,66830.56915,
POL,GDP,TOT,USD_CAP,A,1990,6186.737504,E
POL,GDP,TOT,USD_CAP,A,1991,5935.071826,E
POL,GDP,TOT,USD_CAP,A,1992,6212.560935,E
POL,GDP,TOT,USD_CAP,A,1993,6589.215716,E
POL,GDP,TOT,USD_CAP,A,1994,7080.379059,E
POL,GDP,TOT,USD_CAP,A,1995,7726.836464,
POL,GDP,TOT,USD_CAP,A,1996,8322.633696,
POL,GDP,TOT,USD_CAP,A,1997,9003.46181,
POL,GDP,TOT,USD_CAP,A,1998,9565.312862,
POL,GDP,TOT,USD_CAP,A,1999,10124.60357,
POL,GDP,TOT,USD_CAP,A,2000,10656.18565,
POL,GDP,TOT,USD_CAP,A,2001,11101.22031,
POL,GDP,TOT,USD_CAP,A,2002,11780.56697,
POL,GDP,TOT,USD_CAP,A,2003,12260.40563,
POL,GDP,TOT,USD_CAP,A,2004,13341.93477,
POL,GDP,TOT,USD_CAP,A,2005,13897.47292,
POL,GDP,TOT,USD_CAP,A,2006,15143.17634,
POL,GDP,TOT,USD_CAP,A,2007,16788.67016,
POL,GDP,TOT,USD_CAP,A,2008,18315.04564,
POL,GDP,TOT,USD_CAP,A,2009,19095.05457,
POL,GDP,TOT,USD_CAP,A,2010,20804.75361,
POL,GDP,TOT,USD_CAP,A,2011,22576.17938,
POL,GDP,TOT,USD_CAP,A,2012,23542.00296,
POL,GDP,TOT,USD_CAP,A,2013,24422.76391,
POL,GDP,TOT,USD_CAP,A,2014,25297.95045,
POL,GDP,TOT,USD_CAP,A,2015,26529.0368,
POL,GDP,TOT,USD_CAP,A,2016,27947.39031,
POL,GDP,TOT,USD_CAP,A,2017,29801.80939,
POL,GDP,TOT,USD_CAP,A,2018,31471.21113,
POL,GDP,TOT,USD_CAP,A,2019,33844.14946,
PRT,GDP,TOT,USD_CAP,A,1970,2074.304288,E
PRT,GDP,TOT,USD_CAP,A,1971,2344.420529,E
PRT,GDP,TOT,USD_CAP,A,1972,2645.788406,E
PRT,GDP,TOT,USD_CAP,A,1973,3102.282608,E
PRT,GDP,TOT,USD_CAP,A,1974,3372.823952,E
PRT,GDP,TOT,USD_CAP,A,1975,3393.611948,E
PRT,GDP,TOT,USD_CAP,A,1976,3720.249366,E
PRT,GDP,TOT,USD_CAP,A,1977,4128.654141,E
PRT,GDP,TOT,USD_CAP,A,1978,4494.539361,E
PRT,GDP,TOT,USD_CAP,A,1979,5087.089742,E
PRT,GDP,TOT,USD_CAP,A,1980,5738.795866,E
PRT,GDP,TOT,USD_CAP,A,1981,6329.025624,E
PRT,GDP,TOT,USD_CAP,A,1982,6821.305301,E
PRT,GDP,TOT,USD_CAP,A,1983,7045.644317,E
PRT,GDP,TOT,USD_CAP,A,1984,7138.216328,E
PRT,GDP,TOT,USD_CAP,A,1985,7554.059922,E
PRT,GDP,TOT,USD_CAP,A,1986,8025.300533,E
PRT,GDP,TOT,USD_CAP,A,1987,8763.395345,E
PRT,GDP,TOT,USD_CAP,A,1988,9777.405775,E
PRT,GDP,TOT,USD_CAP,A,1989,10848.86756,E
PRT,GDP,TOT,USD_CAP,A,1990,11744.51967,E
PRT,GDP,TOT,USD_CAP,A,1991,12708.01021,E
PRT,GDP,TOT,USD_CAP,A,1992,13144.50971,E
PRT,GDP,TOT,USD_CAP,A,1993,13166.32852,E
PRT,GDP,TOT,USD_CAP,A,1994,13544.63338,E
PRT,GDP,TOT,USD_CAP,A,1995,14380.04352,
PRT,GDP,TOT,USD_CAP,A,1996,14895.03019,
PRT,GDP,TOT,USD_CAP,A,1997,15783.34782,
PRT,GDP,TOT,USD_CAP,A,1998,16686.7362,
PRT,GDP,TOT,USD_CAP,A,1999,17718.19956,
PRT,GDP,TOT,USD_CAP,A,2000,18883.73562,
PRT,GDP,TOT,USD_CAP,A,2001,19533.29592,
PRT,GDP,TOT,USD_CAP,A,2002,20356.72156,
PRT,GDP,TOT,USD_CAP,A,2003,20828.35733,
PRT,GDP,TOT,USD_CAP,A,2004,21458.28005,
PRT,GDP,TOT,USD_CAP,A,2005,22725.35161,
PRT,GDP,TOT,USD_CAP,A,2006,24652.92016,
PRT,GDP,TOT,USD_CAP,A,2007,25706.28397,
PRT,GDP,TOT,USD_CAP,A,2008,26665.77158,
PRT,GDP,TOT,USD_CAP,A,2009,26484.47931,
PRT,GDP,TOT,USD_CAP,A,2010,27280.17471,
PRT,GDP,TOT,USD_CAP,A,2011,26769.42769,
PRT,GDP,TOT,USD_CAP,A,2012,26438.14047,
PRT,GDP,TOT,USD_CAP,A,2013,27936.0063,
PRT,GDP,TOT,USD_CAP,A,2014,28742.31313,
PRT,GDP,TOT,USD_CAP,A,2015,29668.80416,
PRT,GDP,TOT,USD_CAP,A,2016,31604.41753,
PRT,GDP,TOT,USD_CAP,A,2017,33086.07203,
PRT,GDP,TOT,USD_CAP,A,2018,34488.57928,
PRT,GDP,TOT,USD_CAP,A,2019,36579.19887,P
SVK,GDP,TOT,USD_CAP,A,1992,7173.438611,E
SVK,GDP,TOT,USD_CAP,A,1993,7457.724928,E
SVK,GDP,TOT,USD_CAP,A,1994,8056.515425,E
SVK,GDP,TOT,USD_CAP,A,1995,8679.386169,
SVK,GDP,TOT,USD_CAP,A,1996,9390.139861,
SVK,GDP,TOT,USD_CAP,A,1997,10082.39387,
SVK,GDP,TOT,USD_CAP,A,1998,10622.17997,
SVK,GDP,TOT,USD_CAP,A,1999,10714.98961,
SVK,GDP,TOT,USD_CAP,A,2000,11355.56928,
SVK,GDP,TOT,USD_CAP,A,2001,12389.75564,
SVK,GDP,TOT,USD_CAP,A,2002,13307.8781,
SVK,GDP,TOT,USD_CAP,A,2003,14149.9335,
SVK,GDP,TOT,USD_CAP,A,2004,15184.02439,
SVK,GDP,TOT,USD_CAP,A,2005,16595.2616,
SVK,GDP,TOT,USD_CAP,A,2006,18828.61919,
SVK,GDP,TOT,USD_CAP,A,2007,21114.11563,
SVK,GDP,TOT,USD_CAP,A,2008,23608.97752,
SVK,GDP,TOT,USD_CAP,A,2009,22969.10167,
SVK,GDP,TOT,USD_CAP,A,2010,25028.04332,
SVK,GDP,TOT,USD_CAP,A,2011,26084.1055,
SVK,GDP,TOT,USD_CAP,A,2012,26973.79122,
SVK,GDP,TOT,USD_CAP,A,2013,28004.52779,
SVK,GDP,TOT,USD_CAP,A,2014,28997.37568,
SVK,GDP,TOT,USD_CAP,A,2015,29935.71127,
SVK,GDP,TOT,USD_CAP,A,2016,29656.33533,
SVK,GDP,TOT,USD_CAP,A,2017,30916.27277,
SVK,GDP,TOT,USD_CAP,A,2018,32542.88476,
SVK,GDP,TOT,USD_CAP,A,2019,34072.07,
ESP,GDP,TOT,USD_CAP,A,1970,2763.739609,E
ESP,GDP,TOT,USD_CAP,A,1971,3010.942255,E
ESP,GDP,TOT,USD_CAP,A,1972,3366.760363,E
ESP,GDP,TOT,USD_CAP,A,1973,3793.534104,E
ESP,GDP,TOT,USD_CAP,A,1974,4325.359395,E
ESP,GDP,TOT,USD_CAP,A,1975,4702.390104,E
ESP,GDP,TOT,USD_CAP,A,1976,5064.905504,E
ESP,GDP,TOT,USD_CAP,A,1977,5466.896572,E
ESP,GDP,TOT,USD_CAP,A,1978,5870.688401,E
ESP,GDP,TOT,USD_CAP,A,1979,6303.834063,E
ESP,GDP,TOT,USD_CAP,A,1980,6949.784851,E
ESP,GDP,TOT,USD_CAP,A,1981,7550.807875,E
ESP,GDP,TOT,USD_CAP,A,1982,8073.819156,E
ESP,GDP,TOT,USD_CAP,A,1983,8498.474451,E
ESP,GDP,TOT,USD_CAP,A,1984,8925.694596,E
ESP,GDP,TOT,USD_CAP,A,1985,9387.144453,E
ESP,GDP,TOT,USD_CAP,A,1986,9857.716336,E
ESP,GDP,TOT,USD_CAP,A,1987,10635.56908,E
ESP,GDP,TOT,USD_CAP,A,1988,11546.24997,E
ESP,GDP,TOT,USD_CAP,A,1989,12553.77421,E
ESP,GDP,TOT,USD_CAP,A,1990,13495.65551,E
ESP,GDP,TOT,USD_CAP,A,1991,14281.93665,E
ESP,GDP,TOT,USD_CAP,A,1992,14708.75219,E
ESP,GDP,TOT,USD_CAP,A,1993,14869.41664,E
ESP,GDP,TOT,USD_CAP,A,1994,15521.03981,E
ESP,GDP,TOT,USD_CAP,A,1995,16259.91684,
ESP,GDP,TOT,USD_CAP,A,1996,16951.78421,
ESP,GDP,TOT,USD_CAP,A,1997,17910.03753,
ESP,GDP,TOT,USD_CAP,A,1998,19100.74016,
ESP,GDP,TOT,USD_CAP,A,1999,19962.79211,
ESP,GDP,TOT,USD_CAP,A,2000,21599.52033,
ESP,GDP,TOT,USD_CAP,A,2001,23006.50386,
ESP,GDP,TOT,USD_CAP,A,2002,24376.32871,
ESP,GDP,TOT,USD_CAP,A,2003,25013.67592,
